title,F,M
Time Regained (Le Temps Retrouvé) (1999),2.0,3.388888888888889
Time Tracers (1995),2.0,1.1666666666666667
Time of the Gypsies (Dom za vesanje) (1989),3.5,4.833333333333333
"Time to Kill, A (1996)",3.6893203883495143,3.5477178423236517
Timecop (1994),3.22,2.8471502590673574
Tin Cup (1996),3.0451977401129944,3.2922374429223744
"Tin Drum, The (Blechtrommel, Die) (1979)",4.0588235294117645,3.9220779220779214
Tin Men (1987),3.28125,3.3376623376623376
"Tingler, The (1959)",3.272727272727273,3.1538461538461537
Tinseltown (1998),,2.0
Titan A.E. (2000),3.4266666666666667,3.3739130434782614
Titanic (1953),3.4909090909090907,3.4390243902439024
Titanic (1997),3.764227642276423,3.4990512333965844
Titus (1999),3.810810810810811,3.6825396825396814
To Be or Not to Be (1942),3.95,3.8181818181818175
To Catch a Thief (1955),4.203592814371257,4.0398550724637685
To Die For (1995),3.4025974025974026,3.433333333333333
To Gillian on Her 37th Birthday (1996),2.8769230769230765,2.7906976744186047
"To Have, or Not (1995)",4.0,2.0
To Kill a Mockingbird (1962),4.536666666666667,4.372611464968153
To Live (Huozhe) (1994),4.375,4.333333333333333
To Sir with Love (1967),4.0,3.6865671641791047
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.486842105263158,2.7952755905511815
Tokyo Fist (1995),,2.5
Tom & Viv (1994),3.2,3.0625
Tom Jones (1963),3.9130434782608696,3.842105263157895
Tom and Huck (1995),3.3571428571428568,2.775
"Tomb of Ligeia, The (1965)",3.0,2.4285714285714284
Tombstone (1993),3.752941176470588,3.895299145299145
Tommy (1975),2.9545454545454546,3.0299401197604787
Tommy Boy (1995),3.1707317073170733,3.5853658536585367
Tomorrow Never Dies (1997),3.352601156069364,3.4644412191582004
Top Gun (1986),3.7063492063492074,3.6794195250659625
Top Hat (1935),4.245762711864407,4.06015037593985
Topaz (1969),2.75,3.2580645161290325
Topsy-Turvy (1999),3.463917525773196,3.816425120772947
Tora! Tora! Tora! (1970),3.0909090909090913,3.737704918032787
Torn Curtain (1966),3.25,3.3571428571428568
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),1.0,1.0
Total Eclipse (1995),2.571428571428572,2.4782608695652173
Total Recall (1990),3.573717948717949,3.70249406175772
Touch (1997),3.0,2.8181818181818183
Touch of Evil (1958),3.944954128440367,4.288888888888889
Tough Guys (1986),2.9090909090909087,2.9878048780487805
Tough and Deadly (1995),,2.0
"Towering Inferno, The (1974)",2.958333333333333,3.0321100917431187
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",1.0,1.843137254901961
"Toxic Avenger, Part II, The (1989)",1.3333333333333333,1.88135593220339
"Toxic Avenger, The (1985)",2.631578947368421,2.7055214723926384
Toy Story (1995),4.187817258883249,4.1305518169582776
Toy Story 2 (1999),4.208237986270023,4.2229965156794425
Toys (1992),2.8068181818181817,2.502840909090909
Trading Places (1983),3.733333333333333,3.85432473444613
Train of Life (Train De Vie) (1998),3.4,3.0
Trainspotting (1996),3.958974358974359,3.9604316546762584
Trans (1998),,3.0
"Transformers: The Movie, The (1986)",2.8571428571428568,3.433333333333333
Traveller (1997),3.1428571428571432,3.3448275862068964
"Treasure of the Sierra Madre, The (1948)",4.044943820224719,4.3489010989010985
Trees Lounge (1996),3.0476190476190474,3.51948051948052
Trekkies (1997),4.196428571428571,3.7440476190476186
Trial and Error (1997),2.3,2.7704918032786887
Trial by Jury (1994),2.571428571428572,2.631578947368421
"Trial, The (Le Procès) (1963)",4.4444444444444455,3.8333333333333335
Trick (1999),3.5,3.8260869565217392
Trick or Treat (1986),2.75,2.5
"Trigger Effect, The (1996)",2.2857142857142856,2.769230769230769
"Trip to Bountiful, The (1985)",3.8333333333333335,3.75
Trippin' (1999),4.0,2.333333333333333
Trixie (1999),2.7142857142857144,2.5294117647058822
Trois (2000),,2.0
Tron (1982),3.148936170212766,3.3908323281061516
Trouble in Paradise (1932),4.307692307692308,3.814814814814815
"Trouble with Harry, The (1955)",3.7692307692307687,3.537037037037037
"Truce, The (1996)",1.0,3.0
True Crime (1995),3.15,3.1894736842105265
True Crime (1999),3.04,3.037735849056604
True Grit (1969),3.6666666666666665,3.7482014388489207
True Lies (1994),3.625386996904025,3.636954503249768
True Romance (1993),3.7039999999999997,3.9812382739212007
"Truman Show, The (1998)",3.895522388059701,3.849389416553596
Trust (1990),4.342105263157896,4.076923076923077
"Truth About Cats & Dogs, The (1996)",3.5785714285714287,3.333333333333333
"Truth or Consequences, N.M. (1997)",3.375,2.510204081632653
Tumbleweeds (1999),3.5185185185185186,3.5384615384615383
Turbo: A Power Rangers Movie (1997),1.25,1.325
Turbulence (1997),2.4444444444444446,2.261904761904762
Turn It Up (2000),2.0,1.6
Turtle Diary (1985),3.25,3.3684210526315788
Twelfth Night (1996),4.073529411764706,3.690476190476191
"Twelve Chairs, The (1970)",4.166666666666667,3.7424242424242418
Twelve Monkeys (1995),3.8453237410071934,3.968369829683698
Twice Upon a Yesterday (1998),5.0,3.2222222222222223
Twilight (1998),3.333333333333333,2.886363636363636
Twin Dragons (Shuang long hui) (1992),3.2857142857142856,3.0847457627118646
Twin Falls Idaho (1999),3.515151515151515,3.870967741935484
Twin Peaks: Fire Walk with Me (1992),2.9166666666666665,2.984251968503937
Twin Town (1997),3.5,2.6666666666666665
Twister (1996),3.2044609665427513,3.164090368608799
Two Bits (1995),2.0,3.6666666666666665
Two Family House (2000),3.7058823529411766,4.043478260869565
Two Girls and a Guy (1997),3.0625,2.9130434782608696
"Two Jakes, The (1990)",2.7777777777777777,3.0943396226415096
Two Moon Juction (1988),2.631578947368421,2.658536585365854
Two Much (1996),3.0,1.4
Two Thousand Maniacs! (1964),,3.2666666666666666
Two Women (La Ciociara) (1961),4.461538461538462,3.838709677419355
Two if by Sea (1996),2.41025641025641,2.125
Two or Three Things I Know About Her (1966),4.0,3.333333333333333
U Turn (1997),2.931034482758621,3.095022624434389
U-571 (2000),3.3396226415094334,3.5821094793057413
U.S. Marshalls (1998),3.1818181818181817,3.1701570680628266
U2: Rattle and Hum (1988),3.28,3.4095238095238094
"Ugly, The (1997)",,1.8888888888888888
Ulee's Gold (1997),3.63953488372093,3.6722222222222216
Ulysses (Ulisse) (1954),,5.0
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",3.934782608695652,3.732394366197183
"Unbearable Lightness of Being, The (1988)",3.5568181818181817,3.5730337078651684
Under Capricorn (1949),2.0,2.571428571428572
Under Siege (1992),3.2295081967213117,3.275
Under Siege 2: Dark Territory (1995),2.782608695652174,2.938888888888889
Under Suspicion (2000),3.2222222222222223,3.1304347826086962
Under the Rainbow (1981),2.375,2.3492063492063493
Underground (1995),4.333333333333333,3.59375
"Underneath, The (1995)",3.625,3.4545454545454546
Underworld (1997),,1.0
Unforgettable (1996),3.125,3.24
Unforgiven (1992),3.748427672955975,4.155131264916467
Unhook the Stars (1996),3.0,3.375
"Uninvited Guest, An (2000)",,1.0
Universal Soldier (1992),2.6129032258064515,2.502906976744186
Universal Soldier: The Return (1999),1.2727272727272727,1.825
Unstrung Heroes (1995),3.6060606060606064,3.615384615384616
Until the End of the World (Bis ans Ende der Welt) (1991),3.84,3.5495495495495497
"Untouchables, The (1987)",4.021164021164021,4.005330490405116
Unzipped (1995),3.9032258064516134,3.5294117647058822
Up Close and Personal (1996),3.333333333333333,2.96875
Up at the Villa (2000),3.1,3.0526315789473686
Up in Smoke (1978),2.9444444444444446,3.585227272727273
Urban Legend (1998),2.9454545454545453,2.6432748538011697
Urban Legends: Final Cut (2000),2.16,2.194029850746269
Urbania (2000),3.2,3.571428571428572
"Usual Suspects, The (1995)",4.513317191283293,4.518248175182482
Vacation (1983),3.7714285714285714,3.858108108108108
Vagabond (Sans toit ni loi) (1985),3.5,4.0625
Vampire in Brooklyn (1995),2.6,2.189873417721519
Vampires (1998),2.7857142857142856,2.862068965517241
Vampyros Lesbos (Las Vampiras) (1970),,3.333333333333333
"Van, The (1996)",3.4705882352941178,3.282608695652174
Vanya on 42nd Street (1994),3.743589743589744,3.92
Varsity Blues (1999),2.849056603773585,3.1126760563380285
Vegas Vacation (1997),2.717948717948718,2.5423728813559316
"Velocity of Gary, The (1998)",2.5,2.125
Velvet Goldmine (1998),3.2222222222222223,3.1975308641975313
Venice/Venice (1992),,1.0
"Verdict, The (1982)",3.8260869565217392,3.8780487804878048
Vertigo (1958),4.277777777777779,4.27123695976155
Very Bad Things (1998),2.435897435897436,2.848314606741573
"Very Brady Sequel, A (1996)",2.4,2.618705035971223
"Very Natural Thing, A (1974)",,3.333333333333333
"Very Thought of You, The (1998)",3.555555555555556,3.555555555555556
Vibes (1988),2.933333333333333,2.2285714285714286
Victor/Victoria (1982),3.775147928994083,3.516981132075472
"Vie est belle, La (Life is Rosey) (1987)",3.333333333333333,4.0
"View to a Kill, A (1985)",3.55,3.2280701754385963
Village of the Damned (1960),3.2142857142857144,3.3898305084745757
Village of the Damned (1995),2.4722222222222223,2.568
Violets Are Blue... (1986),2.833333333333333,2.7777777777777777
"Virgin Suicides, The (1999)",3.646551724137931,3.6226415094339615
Virtuosity (1995),2.914285714285714,2.876344086021505
Virus (1999),2.5806451612903225,2.3037974683544302
"Visitors, The (Les Visiteurs) (1993)",2.833333333333333,3.6296296296296298
Volcano (1997),2.756756756756757,2.5069444444444446
Volunteers (1985),2.8571428571428568,2.5
Voyage of the Damned (1976),3.5,3.111111111111111
Voyage to the Beginning of the World (1997),,4.0
Voyage to the Bottom of the Sea (1961),3.5,3.328767123287671
Wag the Dog (1997),3.5732217573221763,3.4595808383233533
"Waiting Game, The (2000)",,2.0
Waiting for Guffman (1996),4.227941176470588,4.1134969325153365
Waiting to Exhale (1995),2.976470588235294,2.4823529411764707
Waking Ned Devine (1998),3.963963963963964,3.83991683991684
Waking the Dead (1999),2.9302325581395348,3.0204081632653064
"Walk in the Clouds, A (1995)",3.1166666666666667,3.1515151515151514
"Walk in the Sun, A (1945)",4.0,4.0
"Walk on the Moon, A (1999)",3.6346153846153846,3.56
Walkabout (1971),4.105263157894736,3.9081632653061225
"Walking Dead, The (1995)",,2.6842105263157894
Walking and Talking (1996),3.896551724137931,3.4642857142857144
Wallace & Gromit: The Best of Aardman Animation (1996),4.563106796116505,4.385074626865672
Waltzes from Vienna (1933),,1.0
Wanted: Dead or Alive (1987),4.0,3.193548387096774
"War Room, The (1993)",4.148148148148148,4.2476190476190485
"War Zone, The (1999)",3.692307692307693,3.6808510638297873
"War at Home, The (1996)",,2.5
"War of the Worlds, The (1953)",3.885245901639344,3.85515873015873
"War, The (1994)",3.388888888888889,3.2424242424242418
Warriors of Virtue (1997),1.8571428571428568,2.135135135135135
Washington Square (1997),3.52,3.16
"Watcher, The (2000)",2.392857142857143,2.3181818181818183
"Waterboy, The (1998)",2.739130434782609,2.9786585365853657
Watership Down (1978),4.057142857142857,3.7787234042553193
Waterworld (1995),2.5934959349593494,2.640151515151515
"Way We Were, The (1973)",3.475,3.2071428571428573
"Way of the Gun, The (2000)",3.333333333333333,3.315068493150685
Wayne's World (1992),3.4642857142857144,3.6464285714285714
Wayne's World 2 (1993),2.7865168539325844,2.9098837209302326
We're Back! A Dinosaur's Story (1993),2.5,2.526315789473684
We're No Angels (1989),2.75,2.5522388059701493
Wedding Bell Blues (1996),3.25,
"Wedding Gift, The (1994)",3.611111111111111,3.5625
"Wedding Singer, The (1998)",3.581081081081081,3.445350734094617
Weekend at Bernie's (1989),2.7790697674418605,2.7979094076655047
Weird Science (1985),3.375,3.435960591133005
Welcome To Sarajevo (1997),3.8181818181818175,3.3833333333333333
Welcome to Woop-Woop (1997),1.5,2.5454545454545454
Welcome to the Dollhouse (1995),3.8588235294117648,3.7662337662337664
Wend Kuuni (God's Gift) (1982),,4.0
Went to Coney Island on a Mission From God... Be Back by Five (1998),2.5,3.5
Wes Craven's New Nightmare (1994),2.761904761904762,2.832535885167464
West Beirut (West Beyrouth) (1998),4.5,4.25
West Side Story (1961),4.228373702422147,3.9533898305084745
Westworld (1973),3.3717948717948723,3.42831541218638
What About Bob? (1991),3.429292929292929,3.3877221324717284
What Dreams May Come (1998),3.2288135593220337,3.0464135021097047
What Ever Happened to Baby Jane? (1962),3.831460674157303,3.649253731343284
What Happened Was... (1994),3.0,3.2962962962962963
What Lies Beneath (2000),3.4342105263157894,3.2861736334405145
What Planet Are You From? (2000),2.6829268292682933,2.906474820143885
What's Eating Gilbert Grape (1993),3.879668049792531,3.8207964601769913
What's Love Got to Do with It? (1993),3.4725274725274726,3.4615384615384617
Whatever (1998),3.3125,3.4722222222222223
Whatever Happened to Aunt Alice? (1969),4.0,2.727272727272727
Whatever It Takes (2000),2.4705882352941178,2.8461538461538463
When Harry Met Sally... (1989),4.257028112449799,3.98785046728972
When Night Is Falling (1995),3.692307692307693,3.7857142857142856
When We Were Kings (1996),4.204081632653061,4.346491228070176
When a Man Loves a Woman (1994),3.459183673469388,3.0884955752212386
When the Cats Away (Chacun cherche son chat) (1996),4.047619047619048,3.875
Where Eagles Dare (1969),3.3846153846153846,3.8333333333333335
Where the Buffalo Roam (1980),3.4285714285714284,2.953125
Where the Heart Is (2000),3.3664122137404577,3.1780821917808217
Where the Money Is (2000),3.2857142857142856,3.333333333333333
Where's Marlowe? (1999),,4.0
While You Were Sleeping (1995),3.6360655737704914,3.385869565217391
Whipped (2000),3.0909090909090913,2.5769230769230766
"White Balloon, The (Badkonake Sefid ) (1995)",3.9090909090909087,3.7666666666666666
White Boys (1999),,1.0
White Christmas (1954),3.9901960784313726,3.727810650887574
White Man's Burden (1995),2.75,2.409090909090909
White Men Can't Jump (1992),3.028776978417266,3.2310606060606064
White Sands (1992),3.0,3.1486486486486487
White Squall (1996),3.2777777777777777,3.4285714285714284
Who Framed Roger Rabbit? (1988),3.569377990430622,3.7132512671976823
Who's Afraid of Virginia Woolf? (1966),4.02970297029703,4.096938775510204
Who's Harry Crumb? (1989),3.0,2.68
Who's That Girl? (1987),2.4878048780487805,2.1272727272727274
"Whole Nine Yards, The (2000)",3.296551724137931,3.404814004376368
"Whole Wide World, The (1996)",3.375,3.3846153846153846
Why Do Fools Fall In Love? (1998),2.764705882352941,2.8857142857142857
Wide Awake (1998),3.8235294117647056,3.2592592592592586
Widows' Peak (1994),3.1428571428571432,3.4705882352941178
"Wife, The (1995)",4.25,3.25
Wild America (1997),3.2916666666666665,3.083333333333333
Wild Bill (1995),,3.1463414634146343
"Wild Bunch, The (1969)",3.636363636363636,4.128099173553719
Wild Man Blues (1998),3.3846153846153846,3.609756097560976
Wild Reeds (1994),2.9230769230769234,3.6052631578947367
Wild Things (1998),3.392,3.459081836327345
Wild Wild West (1999),2.275449101796408,2.1319727891156464
Wilde (1997),3.6666666666666665,3.6346153846153846
William Shakespeare's Romeo and Juliet (1996),3.532608695652174,3.31864406779661
Willow (1988),3.6586826347305386,3.4535433070866137
Willy Wonka and the Chocolate Factory (1971),4.063953488372094,3.7894736842105265
Window to Paris (1994),4.0,4.666666666666667
Windows (1980),,1.0
Wing Commander (1999),2.6666666666666665,2.178343949044586
Wings (1927),4.083333333333333,3.8181818181818175
Wings of Courage (1995),,3.0
Wings of Desire (Der Himmel über Berlin) (1987),4.202702702702703,4.071428571428571
"Wings of the Dove, The (1997)",3.7844827586206895,3.7352941176470584
Winnie the Pooh and the Blustery Day (1968),3.9863013698630136,3.9864864864864864
"Winslow Boy, The (1998)",3.9433962264150937,3.8924731182795695
"Winter Guest, The (1997)",3.0,3.5
Wirey Spindell (1999),1.0,1.0
Wisdom (1986),2.727272727272727,2.8157894736842106
"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",3.0,3.5
Wishmaster (1997),2.4285714285714284,2.1682242990654204
With Byrd at the South Pole (1930),,2.0
With Friends Like These... (1998),,4.0
With Honors (1994),3.3382352941176467,3.25625
Withnail and I (1987),3.4736842105263164,3.6603773584905666
Without Limits (1998),3.6428571428571432,3.566666666666667
Witness (1985),4.115853658536587,3.941504178272981
"Wizard of Oz, The (1939)",4.355029585798817,4.2031379025598685
Wolf (1994),3.0740740740740735,2.8990825688073394
"Wolf Man, The (1941)",3.736842105263158,3.7652173913043483
Woman in the Dunes (Suna no onna) (1964),3.9642857142857135,4.1020408163265305
"Woman of Paris, A (1923)",5.0,2.4285714285714284
Woman on Top (2000),2.68,2.6818181818181817
Women on the Verge of a Nervous Breakdown (1988),3.9343065693430663,3.8657407407407414
"Women, The (1939)",4.051282051282051,3.911111111111111
Wonder Boys (2000),4.0437956204379555,3.913649025069638
"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",4.4,4.190476190476192
Wonderland (1997),3.555555555555556,3.4545454545454546
Wonderland (1999),3.5,3.65
Woo (1998),1.6666666666666667,2.125
"Wood, The (1999)",3.136363636363636,3.292307692307692
"Wooden Man's Bride, The (Wu Kui) (1994)",,3.0
Working Girl (1988),3.6067415730337076,3.3125
"World Is Not Enough, The (1999)",3.3375,3.388888888888889
"World of Apu, The (Apur Sansar) (1959)",4.842105263157895,4.1891891891891895
"Wrong Man, The (1956)",3.703703703703704,3.5352112676056335
"Wrong Trousers, The (1993)",4.588235294117646,4.478260869565218
Wrongfully Accused (1998),2.6666666666666665,2.5405405405405403
