id;team_fifa_api_id;team_api_id;date;buildUpPlaySpeed;buildUpPlaySpeedClass;buildUpPlayDribbling;buildUpPlayDribblingClass;buildUpPlayPassing;buildUpPlayPassingClass;buildUpPlayPositioningClass;chanceCreationPassing;chanceCreationPassingClass;chanceCreationCrossing;chanceCreationCrossingClass;chanceCreationShooting;chanceCreationShootingClass;chanceCreationPositioningClass;defencePressure;defencePressureClass;defenceAggression;defenceAggressionClass;defenceTeamWidth;defenceTeamWidthClass;defenceDefenderLineClass
1274;54;9804;19/9/2014 0:00;76;Fast;69;Lots;64;Mixed;Organised;64;Normal;72;Lots;53;Normal;Organised;39;Medium;34;Press;52;Normal;Cover
1275;54;9804;10/9/2015 0:00;69;Fast;69;Lots;36;Mixed;Organised;37;Normal;69;Lots;53;Normal;Organised;39;Medium;46;Press;52;Normal;Cover
1276;18;8586;22/2/2010 0:00;70;Fast;;Little;50;Mixed;Organised;50;Normal;65;Normal;50;Normal;Organised;50;Medium;50;Press;50;Normal;Cover
1277;18;8586;22/2/2011 0:00;60;Balanced;;Little;55;Mixed;Free Form;70;Risky;70;Lots;70;Lots;Organised;30;Deep;40;Press;60;Normal;Cover
1278;18;8586;22/2/2012 0:00;44;Balanced;;Little;47;Mixed;Organised;52;Normal;63;Normal;61;Normal;Organised;43;Medium;44;Press;51;Normal;Cover
1279;18;8586;20/9/2013 0:00;42;Balanced;;Little;46;Mixed;Organised;45;Normal;58;Normal;68;Lots;Organised;63;Medium;61;Press;57;Normal;Cover
1280;18;8586;19/9/2014 0:00;41;Balanced;35;Normal;38;Mixed;Organised;41;Normal;59;Normal;62;Normal;Organised;58;Medium;51;Press;56;Normal;Cover
1281;18;8586;10/9/2015 0:00;47;Balanced;46;Normal;40;Mixed;Organised;41;Normal;41;Normal;63;Normal;Organised;63;Medium;54;Press;56;Normal;Cover
1282;1809;9941;22/2/2010 0:00;35;Balanced;;Little;70;Long;Organised;45;Normal;70;Lots;35;Normal;Organised;30;Deep;45;Press;30;Narrow;Cover
1283;1809;9941;22/2/2011 0:00;65;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;65;Normal;Organised;35;Medium;55;Press;50;Normal;Cover
1284;1809;9941;22/2/2012 0:00;49;Balanced;;Little;53;Mixed;Organised;52;Normal;34;Normal;36;Normal;Organised;36;Medium;45;Press;49;Normal;Cover
1285;1809;9941;20/9/2013 0:00;49;Balanced;;Little;53;Mixed;Organised;52;Normal;34;Normal;36;Normal;Organised;36;Medium;45;Press;49;Normal;Cover
1286;1809;9941;19/9/2014 0:00;49;Balanced;56;Normal;53;Mixed;Organised;52;Normal;34;Normal;57;Normal;Organised;36;Medium;52;Press;49;Normal;Cover
1287;1809;9941;10/9/2015 0:00;49;Balanced;56;Normal;53;Mixed;Organised;52;Normal;34;Normal;36;Normal;Organised;36;Medium;45;Press;49;Normal;Cover
1288;294;10242;22/2/2011 0:00;35;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;35;Normal;Organised;45;Medium;45;Press;50;Normal;Cover
1289;294;10242;22/2/2012 0:00;49;Balanced;;Little;51;Mixed;Organised;52;Normal;49;Normal;49;Normal;Organised;43;Medium;42;Press;52;Normal;Cover
1290;294;10242;20/9/2013 0:00;49;Balanced;;Little;51;Mixed;Organised;52;Normal;49;Normal;49;Normal;Organised;43;Medium;42;Press;52;Normal;Cover
1291;294;10242;19/9/2014 0:00;49;Balanced;48;Normal;51;Mixed;Organised;52;Normal;49;Normal;46;Normal;Organised;43;Medium;42;Press;52;Normal;Cover
1292;294;10242;10/9/2015 0:00;49;Balanced;48;Normal;51;Mixed;Organised;52;Normal;49;Normal;46;Normal;Organised;43;Medium;42;Press;52;Normal;Cover
1293;1908;8611;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;40;Normal;40;Normal;65;Normal;Organised;30;Deep;30;Contain;30;Narrow;Cover
1294;1908;8611;22/2/2011 0:00;55;Balanced;;Little;55;Mixed;Free Form;63;Normal;62;Normal;47;Normal;Free Form;61;Medium;59;Press;54;Normal;Cover
1295;1908;8611;22/2/2012 0:00;25;Slow;;Little;28;Short;Organised;44;Normal;68;Lots;37;Normal;Organised;62;Medium;68;Double;67;Wide;Cover
1296;1908;8611;20/9/2013 0:00;35;Balanced;;Little;38;Mixed;Organised;44;Normal;50;Normal;41;Normal;Free Form;34;Medium;44;Press;54;Normal;Cover
1297;1908;8611;19/9/2014 0:00;38;Balanced;39;Normal;34;Mixed;Organised;63;Normal;65;Normal;37;Normal;Organised;44;Medium;41;Press;55;Normal;Cover
1298;1908;8611;10/9/2015 0:00;48;Balanced;40;Normal;43;Mixed;Organised;43;Normal;58;Normal;39;Normal;Organised;44;Medium;41;Press;55;Normal;Cover
1299;55;8600;22/2/2010 0:00;64;Balanced;;Little;35;Mixed;Organised;30;Safe;50;Normal;70;Lots;Organised;35;Medium;30;Contain;55;Normal;Offside Trap
1300;55;8600;22/2/2011 0:00;70;Fast;;Little;49;Mixed;Organised;66;Normal;50;Normal;50;Normal;Organised;44;Medium;45;Press;55;Normal;Offside Trap
1301;55;8600;22/2/2012 0:00;75;Fast;;Little;45;Mixed;Organised;65;Normal;65;Normal;50;Normal;Organised;45;Medium;55;Press;50;Normal;Cover
1302;55;8600;20/9/2013 0:00;78;Fast;;Little;63;Mixed;Free Form;69;Risky;78;Lots;52;Normal;Free Form;40;Medium;63;Press;57;Normal;Cover
1303;55;8600;19/9/2014 0:00;71;Fast;71;Lots;63;Mixed;Organised;69;Risky;78;Lots;52;Normal;Organised;40;Medium;46;Press;57;Normal;Cover
1304;55;8600;10/9/2015 0:00;68;Fast;54;Normal;63;Mixed;Organised;69;Risky;68;Lots;52;Normal;Organised;40;Medium;57;Press;57;Normal;Cover
1305;1895;9771;22/2/2010 0:00;50;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;50;Normal;Organised;50;Medium;50;Press;50;Normal;Cover
1306;1895;9771;22/2/2011 0:00;50;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;50;Normal;Organised;50;Medium;50;Press;50;Normal;Cover
1307;1895;9771;22/2/2012 0:00;36;Balanced;;Little;36;Mixed;Organised;52;Normal;50;Normal;46;Normal;Organised;53;Medium;45;Press;56;Normal;Cover
1308;461;10267;22/2/2010 0:00;30;Slow;;Little;30;Short;Free Form;55;Normal;60;Normal;70;Lots;Organised;55;Medium;60;Press;60;Normal;Offside Trap
1309;461;10267;22/2/2011 0:00;41;Balanced;;Little;40;Mixed;Organised;56;Normal;55;Normal;64;Normal;Free Form;40;Medium;48;Press;54;Normal;Cover
1310;461;10267;22/2/2012 0:00;20;Slow;;Little;35;Mixed;Organised;38;Normal;56;Normal;55;Normal;Organised;51;Medium;38;Press;59;Normal;Cover
1311;461;10267;20/9/2013 0:00;20;Slow;;Little;35;Mixed;Organised;38;Normal;56;Normal;55;Normal;Organised;51;Medium;38;Press;59;Normal;Cover
1312;461;10267;19/9/2014 0:00;30;Slow;45;Normal;35;Mixed;Organised;38;Normal;56;Normal;55;Normal;Organised;51;Medium;38;Press;59;Normal;Cover
1313;461;10267;10/9/2015 0:00;35;Balanced;46;Normal;35;Mixed;Organised;37;Normal;51;Normal;58;Normal;Organised;49;Medium;45;Press;53;Normal;Cover
1314;110456;9873;22/2/2010 0:00;60;Balanced;;Little;70;Long;Organised;50;Normal;60;Normal;60;Normal;Organised;30;Deep;55;Press;30;Narrow;Cover
1315;110456;9873;22/2/2011 0:00;65;Balanced;;Little;50;Mixed;Organised;50;Normal;65;Normal;50;Normal;Organised;45;Medium;45;Press;65;Normal;Cover
1316;110456;9873;22/2/2012 0:00;49;Balanced;;Little;50;Mixed;Organised;51;Normal;60;Normal;61;Normal;Organised;43;Medium;57;Press;51;Normal;Cover
1317;110456;9873;20/9/2013 0:00;49;Balanced;;Little;50;Mixed;Organised;51;Normal;76;Lots;61;Normal;Organised;43;Medium;57;Press;51;Normal;Cover
1318;110456;9873;19/9/2014 0:00;49;Balanced;59;Normal;52;Mixed;Organised;51;Normal;67;Lots;56;Normal;Organised;47;Medium;51;Press;46;Normal;Cover
1319;110456;9873;10/9/2015 0:00;49;Balanced;59;Normal;52;Mixed;Organised;51;Normal;67;Lots;56;Normal;Organised;47;Medium;51;Press;46;Normal;Cover
1320;462;10281;22/2/2010 0:00;55;Balanced;;Little;40;Mixed;Organised;45;Normal;30;Little;60;Normal;Organised;30;Deep;65;Press;30;Narrow;Cover
1321;462;10281;22/2/2011 0:00;54;Balanced;;Little;55;Mixed;Organised;44;Normal;60;Normal;62;Normal;Organised;43;Medium;52;Press;59;Normal;Cover
1322;462;10281;22/2/2012 0:00;55;Balanced;;Little;54;Mixed;Organised;58;Normal;73;Lots;41;Normal;Organised;51;Medium;50;Press;60;Normal;Cover
1323;462;10281;20/9/2013 0:00;55;Balanced;;Little;54;Mixed;Organised;58;Normal;73;Lots;41;Normal;Organised;51;Medium;50;Press;60;Normal;Cover
1324;462;10281;19/9/2014 0:00;55;Balanced;44;Normal;54;Mixed;Organised;58;Normal;68;Lots;41;Normal;Organised;51;Medium;50;Press;60;Normal;Cover
1325;462;10281;10/9/2015 0:00;43;Balanced;40;Normal;65;Mixed;Organised;39;Normal;51;Normal;57;Normal;Organised;47;Medium;40;Press;47;Normal;Cover
1326;206;9876;22/2/2012 0:00;50;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;50;Normal;Organised;45;Medium;55;Press;50;Normal;Cover
1327;206;9876;20/9/2013 0:00;58;Balanced;;Little;63;Mixed;Organised;55;Normal;57;Normal;61;Normal;Organised;47;Medium;59;Press;63;Normal;Cover
1328;206;9876;19/9/2014 0:00;63;Balanced;46;Normal;48;Mixed;Organised;39;Normal;54;Normal;55;Normal;Organised;31;Deep;47;Press;37;Normal;Cover
1329;206;9876;10/9/2015 0:00;57;Balanced;29;Little;38;Mixed;Organised;39;Normal;54;Normal;55;Normal;Organised;47;Medium;59;Press;52;Normal;Cover
1330;36;10269;22/2/2010 0:00;70;Fast;;Little;30;Short;Organised;60;Normal;70;Lots;70;Lots;Organised;65;Medium;50;Press;60;Normal;Cover
1331;36;10269;22/2/2011 0:00;64;Balanced;;Little;48;Mixed;Organised;60;Normal;62;Normal;56;Normal;Organised;45;Medium;56;Press;39;Normal;Cover
1332;36;10269;22/2/2012 0:00;50;Balanced;;Little;42;Mixed;Organised;56;Normal;66;Normal;48;Normal;Organised;47;Medium;44;Press;43;Normal;Cover
1333;36;10269;20/9/2013 0:00;59;Balanced;;Little;41;Mixed;Organised;58;Normal;66;Normal;65;Normal;Organised;47;Medium;52;Press;38;Normal;Cover
1334;36;10269;19/9/2014 0:00;54;Balanced;61;Normal;53;Mixed;Organised;60;Normal;56;Normal;48;Normal;Organised;46;Medium;54;Press;40;Normal;Cover
1335;36;10269;10/9/2015 0:00;59;Balanced;55;Normal;41;Mixed;Organised;58;Normal;66;Normal;48;Normal;Organised;41;Medium;44;Press;32;Narrow;Cover
1336;483;10205;22/2/2010 0:00;64;Balanced;;Little;30;Short;Free Form;55;Normal;35;Normal;70;Lots;Free Form;65;Medium;30;Contain;70;Wide;Offside Trap
1337;483;10205;22/2/2011 0:00;42;Balanced;;Little;41;Mixed;Free Form;53;Normal;38;Normal;70;Lots;Free Form;50;Medium;48;Press;54;Normal;Cover
1338;483;10205;22/2/2012 0:00;20;Slow;;Little;26;Short;Organised;43;Normal;57;Normal;58;Normal;Organised;51;Medium;51;Press;56;Normal;Cover
1339;483;10205;20/9/2013 0:00;24;Slow;;Little;26;Short;Organised;43;Normal;57;Normal;58;Normal;Organised;51;Medium;51;Press;56;Normal;Cover
1340;483;10205;19/9/2014 0:00;35;Balanced;42;Normal;35;Mixed;Organised;43;Normal;57;Normal;58;Normal;Organised;51;Medium;51;Press;56;Normal;Cover
1341;483;10205;10/9/2015 0:00;48;Balanced;42;Normal;36;Mixed;Free Form;36;Normal;52;Normal;55;Normal;Free Form;47;Medium;48;Press;44;Normal;Cover
1342;1909;8277;22/2/2010 0:00;35;Balanced;;Little;35;Mixed;Organised;40;Normal;50;Normal;60;Normal;Organised;30;Deep;30;Contain;30;Narrow;Cover
1343;1909;8277;22/2/2011 0:00;33;Slow;;Little;50;Mixed;Organised;68;Risky;51;Normal;54;Normal;Organised;55;Medium;60;Press;64;Normal;Cover
1344;1909;8277;22/2/2012 0:00;37;Balanced;;Little;30;Short;Organised;57;Normal;42;Normal;56;Normal;Organised;42;Medium;54;Press;48;Normal;Cover
1345;1909;8277;20/9/2013 0:00;37;Balanced;;Little;39;Mixed;Organised;52;Normal;42;Normal;62;Normal;Organised;42;Medium;45;Press;48;Normal;Cover
1346;1909;8277;19/9/2014 0:00;53;Balanced;55;Normal;32;Short;Organised;53;Normal;54;Normal;56;Normal;Organised;42;Medium;54;Press;62;Normal;Cover
1347;1909;8277;10/9/2015 0:00;57;Balanced;40;Normal;48;Mixed;Free Form;53;Normal;37;Normal;71;Lots;Free Form;60;Medium;58;Press;62;Normal;Cover
1348;1887;7844;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;55;Normal;55;Normal;55;Normal;Organised;30;Deep;30;Contain;30;Narrow;Offside Trap
1349;1887;7844;22/2/2011 0:00;65;Balanced;;Little;47;Mixed;Organised;65;Normal;50;Normal;49;Normal;Organised;55;Medium;55;Press;48;Normal;Offside Trap
1350;1887;7844;22/2/2012 0:00;40;Balanced;;Little;39;Mixed;Organised;53;Normal;68;Lots;58;Normal;Organised;50;Medium;59;Press;68;Wide;Cover
1351;1887;7844;20/9/2013 0:00;40;Balanced;;Little;39;Mixed;Organised;53;Normal;68;Lots;58;Normal;Organised;50;Medium;59;Press;64;Normal;Cover
1352;1887;7844;19/9/2014 0:00;40;Balanced;52;Normal;39;Mixed;Organised;53;Normal;62;Normal;58;Normal;Organised;37;Medium;40;Press;64;Normal;Cover
1353;1887;7844;10/9/2015 0:00;40;Balanced;52;Normal;39;Mixed;Organised;53;Normal;62;Normal;58;Normal;Organised;37;Medium;40;Press;64;Normal;Cover
1354;665;10238;22/2/2010 0:00;30;Slow;;Little;30;Short;Organised;60;Normal;50;Normal;55;Normal;Organised;30;Deep;30;Contain;30;Narrow;Cover
1355;665;10238;22/2/2011 0:00;50;Balanced;;Little;50;Mixed;Organised;50;Normal;65;Normal;50;Normal;Organised;35;Medium;55;Press;50;Normal;Cover
1356;665;10238;22/2/2012 0:00;56;Balanced;;Little;42;Mixed;Organised;54;Normal;52;Normal;52;Normal;Organised;37;Medium;37;Press;58;Normal;Cover
1357;665;10238;20/9/2013 0:00;56;Balanced;;Little;42;Mixed;Organised;54;Normal;52;Normal;52;Normal;Organised;37;Medium;37;Press;58;Normal;Cover
1358;665;10238;19/9/2014 0:00;56;Balanced;49;Normal;42;Mixed;Organised;54;Normal;52;Normal;52;Normal;Organised;37;Medium;37;Press;58;Normal;Cover
1359;665;10238;10/9/2015 0:00;58;Balanced;49;Normal;42;Mixed;Organised;54;Normal;52;Normal;52;Normal;Organised;37;Medium;37;Press;58;Normal;Cover
1360;100651;9839;22/2/2010 0:00;50;Balanced;;Little;50;Mixed;Organised;50;Normal;50;Normal;50;Normal;Organised;50;Medium;50;Press;50;Normal;Cover
1361;100651;9839;22/2/2011 0:00;50;Balanced;;Little;42;Mixed;Organised;50;Normal;62;Normal;50;Normal;Organised;38;Medium;47;Press;49;Normal;Cover
1362;100651;9839;22/2/2012 0:00;41;Balanced;;Little;52;Mixed;Organised;48;Normal;60;Normal;47;Normal;Organised;46;Medium;55;Press;54;Normal;Cover
1363;100651;9839;20/9/2013 0:00;41;Balanced;;Little;52;Mixed;Organised;60;Normal;52;Normal;52;Normal;Organised;29;Deep;42;Press;49;Normal;Cover
1364;110913;8475;20/9/2013 0:00;62;Balanced;;Little;53;Mixed;Organised;50;Normal;30;Little;54;Normal;Free Form;30;Deep;49;Press;35;Normal;Cover
1365;110913;8475;19/9/2014 0:00;38;Balanced;45;Normal;39;Mixed;Organised;29;Safe;30;Little;39;Normal;Organised;25;Deep;37;Press;35;Normal;Cover
1366;110913;8475;10/9/2015 0:00;38;Balanced;45;Normal;49;Mixed;Organised;45;Normal;42;Normal;53;Normal;Organised;27;Deep;32;Contain;35;Normal;Cover
1367;1795;9817;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;65;Normal;Organised;70;High;70;Double;65;Normal;Cover
1368;1795;9817;22/2/2011 0:00;64;Balanced;;Little;53;Mixed;Organised;67;Risky;67;Lots;48;Normal;Organised;44;Medium;47;Press;66;Normal;Cover
1369;1795;9817;22/2/2012 0:00;66;Balanced;;Little;66;Mixed;Organised;45;Normal;60;Normal;60;Normal;Organised;48;Medium;50;Press;45;Normal;Cover
1370;1795;9817;20/9/2013 0:00;67;Fast;;Little;45;Mixed;Organised;45;Normal;38;Normal;53;Normal;Free Form;38;Medium;52;Press;45;Normal;Cover
1371;1795;9817;19/9/2014 0:00;61;Balanced;43;Normal;56;Mixed;Organised;54;Normal;44;Normal;55;Normal;Free Form;38;Medium;52;Press;45;Normal;Cover
1372;1795;9817;10/9/2015 0:00;61;Balanced;32;Little;52;Mixed;Organised;54;Normal;42;Normal;45;Normal;Free Form;38;Medium;52;Press;45;Normal;Cover
1373;38;8697;22/2/2010 0:00;70;Fast;;Little;40;Mixed;Organised;70;Risky;40;Normal;70;Lots;Organised;70;High;65;Press;70;Wide;Cover
1374;38;8697;22/2/2011 0:00;64;Balanced;;Little;40;Mixed;Organised;65;Normal;48;Normal;64;Normal;Organised;64;Medium;48;Press;68;Wide;Cover
1375;38;8697;22/2/2012 0:00;54;Balanced;;Little;40;Mixed;Organised;68;Risky;58;Normal;48;Normal;Organised;49;Medium;50;Press;65;Normal;Cover
1376;38;8697;20/9/2013 0:00;68;Fast;;Little;33;Short;Organised;71;Risky;67;Lots;78;Lots;Organised;60;Medium;50;Press;64;Normal;Cover
1377;38;8697;19/9/2014 0:00;40;Balanced;55;Normal;47;Mixed;Organised;37;Normal;40;Normal;51;Normal;Organised;40;Medium;50;Press;45;Normal;Cover
1378;38;8697;10/9/2015 0:00;56;Balanced;55;Normal;63;Mixed;Organised;68;Risky;66;Normal;58;Normal;Organised;63;Medium;47;Press;73;Wide;Cover
1379;109;8659;22/2/2010 0:00;65;Balanced;;Little;40;Mixed;Organised;70;Risky;70;Lots;55;Normal;Organised;70;High;70;Double;70;Wide;Cover
1380;109;8659;22/2/2011 0:00;60;Balanced;;Little;65;Mixed;Organised;40;Normal;50;Normal;45;Normal;Organised;35;Medium;55;Press;60;Normal;Cover
1381;109;8659;22/2/2012 0:00;48;Balanced;;Little;48;Mixed;Organised;45;Normal;60;Normal;54;Normal;Organised;38;Medium;38;Press;52;Normal;Cover
1382;109;8659;20/9/2013 0:00;55;Balanced;;Little;54;Mixed;Organised;57;Normal;53;Normal;57;Normal;Organised;33;Deep;31;Contain;49;Normal;Cover
1383;109;8659;19/9/2014 0:00;55;Balanced;34;Normal;51;Mixed;Organised;53;Normal;53;Normal;57;Normal;Organised;41;Medium;40;Press;49;Normal;Cover
1384;109;8659;10/9/2015 0:00;62;Balanced;32;Little;51;Mixed;Organised;53;Normal;50;Normal;60;Normal;Organised;41;Medium;40;Press;49;Normal;Cover
1385;19;8654;22/2/2010 0:00;58;Balanced;;Little;30;Short;Organised;31;Safe;70;Lots;50;Normal;Organised;30;Deep;70;Double;30;Narrow;Cover
1386;19;8654;22/2/2011 0:00;35;Balanced;;Little;35;Mixed;Organised;30;Safe;45;Normal;45;Normal;Organised;45;Medium;45;Press;50;Normal;Cover
1387;19;8654;22/2/2012 0:00;63;Balanced;;Little;64;Mixed;Organised;44;Normal;60;Normal;55;Normal;Organised;30;Deep;34;Press;38;Normal;Cover
1388;19;8654;20/9/2013 0:00;72;Fast;;Little;73;Long;Organised;61;Normal;74;Lots;32;Little;Organised;30;Deep;37;Press;41;Normal;Cover
1389;19;8654;19/9/2014 0:00;72;Fast;39;Normal;73;Long;Organised;68;Risky;71;Lots;32;Little;Organised;30;Deep;34;Press;41;Normal;Cover
1390;19;8654;10/9/2015 0:00;77;Fast;37;Normal;57;Mixed;Organised;68;Risky;73;Lots;29;Little;Organised;30;Deep;37;Press;41;Normal;Cover
1391;681;10001;22/2/2010 0:00;45;Balanced;;Little;60;Mixed;Organised;40;Normal;45;Normal;55;Normal;Organised;70;High;70;Double;70;Wide;Cover
1392;681;10001;22/2/2011 0:00;34;Balanced;;Little;52;Mixed;Free Form;66;Normal;48;Normal;53;Normal;Organised;48;Medium;59;Press;67;Wide;Cover
1393;681;10001;22/2/2012 0:00;52;Balanced;;Little;50;Mixed;Organised;59;Normal;60;Normal;32;Little;Organised;48;Medium;45;Press;53;Normal;Cover
1394;681;10001;10/9/2015 0:00;52;Balanced;46;Normal;50;Mixed;Organised;57;Normal;55;Normal;32;Little;Organised;48;Medium;45;Press;53;Normal;Cover
1395;301;8024;22/2/2011 0:00;63;Balanced;;Little;48;Mixed;Organised;48;Normal;68;Lots;53;Normal;Organised;37;Medium;58;Press;63;Normal;Cover
1396;301;8024;22/2/2012 0:00;66;Balanced;;Little;72;Long;Organised;70;Risky;61;Normal;54;Normal;Organised;32;Deep;32;Contain;62;Normal;Cover
1397;301;8024;20/9/2013 0:00;66;Balanced;;Little;59;Mixed;Organised;43;Normal;61;Normal;54;Normal;Organised;32;Deep;43;Press;46;Normal;Cover
1398;301;8024;19/9/2014 0:00;66;Balanced;52;Normal;72;Long;Organised;66;Normal;67;Lots;51;Normal;Organised;36;Medium;38;Press;65;Normal;Cover
1399;1917;8528;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;50;Normal;Organised;35;Medium;70;Double;35;Normal;Cover
1400;1917;8528;22/2/2011 0:00;35;Balanced;;Little;50;Mixed;Organised;45;Normal;65;Normal;50;Normal;Organised;45;Medium;55;Press;65;Normal;Cover
1401;1917;8528;22/2/2012 0:00;38;Balanced;;Little;38;Mixed;Organised;54;Normal;42;Normal;42;Normal;Organised;40;Medium;42;Press;44;Normal;Cover
1402;1917;8528;20/9/2013 0:00;38;Balanced;;Little;39;Mixed;Organised;43;Normal;42;Normal;34;Normal;Free Form;56;Medium;52;Press;44;Normal;Cover
1403;1917;8528;19/9/2014 0:00;51;Balanced;36;Normal;51;Mixed;Organised;52;Normal;55;Normal;57;Normal;Organised;62;Medium;57;Press;44;Normal;Cover
1404;1917;8528;10/9/2015 0:00;51;Balanced;37;Normal;56;Mixed;Organised;52;Normal;59;Normal;40;Normal;Organised;62;Medium;48;Press;44;Normal;Cover
1405;1907;8525;22/2/2010 0:00;35;Balanced;;Little;30;Short;Organised;30;Safe;40;Normal;65;Normal;Organised;30;Deep;30;Contain;30;Narrow;Cover
1406;1907;8525;22/2/2011 0:00;72;Fast;;Little;57;Mixed;Organised;70;Risky;47;Normal;49;Normal;Organised;28;Deep;63;Press;62;Normal;Cover
1407;1907;8525;20/9/2013 0:00;48;Balanced;;Little;55;Mixed;Organised;48;Normal;53;Normal;46;Normal;Organised;43;Medium;35;Press;47;Normal;Cover
1408;1907;8525;10/9/2015 0:00;51;Balanced;36;Normal;63;Mixed;Organised;48;Normal;53;Normal;52;Normal;Organised;43;Medium;45;Press;47;Normal;Cover
1409;1873;10265;22/2/2010 0:00;40;Balanced;;Little;35;Mixed;Organised;55;Normal;35;Normal;70;Lots;Organised;70;High;70;Double;65;Normal;Cover
1410;1873;10265;22/2/2011 0:00;67;Fast;;Little;48;Mixed;Organised;53;Normal;63;Normal;67;Lots;Organised;58;Medium;47;Press;52;Normal;Cover
1411;1873;10265;22/2/2012 0:00;25;Slow;;Little;25;Short;Organised;32;Safe;72;Lots;50;Normal;Organised;60;Medium;58;Press;61;Normal;Cover
1412;1873;10265;20/9/2013 0:00;30;Slow;;Little;30;Short;Organised;32;Safe;72;Lots;50;Normal;Organised;60;Medium;58;Press;61;Normal;Cover
1413;1873;10265;19/9/2014 0:00;47;Balanced;52;Normal;36;Mixed;Organised;36;Normal;53;Normal;66;Normal;Organised;60;Medium;66;Press;53;Normal;Cover
1414;1873;10265;10/9/2015 0:00;33;Slow;49;Normal;37;Mixed;Free Form;33;Safe;37;Normal;31;Little;Free Form;62;Medium;58;Press;37;Normal;Cover
1415;175;8721;22/2/2010 0:00;65;Balanced;;Little;45;Mixed;Organised;65;Normal;60;Normal;70;Lots;Organised;45;Medium;60;Press;50;Normal;Cover
1416;175;8721;22/2/2011 0:00;65;Balanced;;Little;45;Mixed;Organised;65;Normal;36;Normal;51;Normal;Organised;58;Medium;47;Press;66;Normal;Cover
1417;175;8721;22/2/2012 0:00;54;Balanced;;Little;59;Mixed;Organised;67;Risky;56;Normal;48;Normal;Organised;38;Medium;40;Press;45;Normal;Cover
1418;175;8721;20/9/2013 0:00;58;Balanced;;Little;57;Mixed;Organised;68;Risky;72;Lots;70;Lots;Organised;64;Medium;42;Press;55;Normal;Cover
1419;175;8721;19/9/2014 0:00;58;Balanced;67;Lots;45;Mixed;Organised;68;Risky;60;Normal;54;Normal;Organised;59;Medium;48;Press;47;Normal;Cover
1420;175;8721;10/9/2015 0:00;68;Fast;45;Normal;57;Mixed;Organised;69;Risky;66;Normal;50;Normal;Organised;66;Medium;46;Press;55;Normal;Cover
1421;110;8602;22/2/2010 0:00;70;Fast;;Little;70;Long;Organised;70;Risky;70;Lots;70;Lots;Organised;70;High;70;Double;70;Wide;Cover
1422;110;8602;22/2/2011 0:00;55;Balanced;;Little;55;Mixed;Organised;60;Normal;60;Normal;45;Normal;Organised;45;Medium;45;Press;50;Normal;Cover
1423;110;8602;22/2/2012 0:00;67;Fast;;Little;68;Long;Organised;42;Normal;68;Lots;56;Normal;Organised;48;Medium;60;Press;45;Normal;Cover
1424;110;8602;20/9/2013 0:00;63;Balanced;;Little;61;Mixed;Organised;42;Normal;73;Lots;56;Normal;Organised;42;Medium;48;Press;52;Normal;Cover
1425;110;8602;19/9/2014 0:00;47;Balanced;28;Little;58;Mixed;Organised;55;Normal;64;Normal;56;Normal;Organised;47;Medium;48;Press;52;Normal;Cover
1426;110;8602;10/9/2015 0:00;46;Balanced;36;Normal;54;Mixed;Organised;55;Normal;47;Normal;48;Normal;Organised;47;Medium;48;Press;55;Normal;Cover
1427;435;7955;22/2/2010 0:00;60;Balanced;;Little;45;Mixed;Organised;60;Normal;70;Lots;60;Normal;Organised;50;Medium;45;Press;55;Normal;Cover
